ID,Project_number,Sub_CSS_Number,Contract_Type,Package_Description,MR_Number,MTO_Name,Tank_Design,Number_of_Tanks,UOM,Engg_Qty_Per_Tank_EA,Plate_Marker,Engg_Thick_mm,Width_mm,Length_mm,Material_Grade,Material_Spec,Vendor,Vendor_Currency,Exchange_Rate,Offer_Date,Point_of_Manufacture,Point_of_Shipping,Freight_Terms,Ship_to_Location,EXW_Wks,Vendor_Thick_mm,Vendor_Width_mm,Vendor_Length_mm,Vendor_Qty_Per_Tank_EA,Material_Price_Vendor_Currency,BP_Vendor_Currency,Fab_Vendor_Currency,Freight_Vendor_Currency,Material_Conditioning_per_UOM_USD,BP_Conditioning_per_MT_USD,Fab_Conditioning_per_MT_USD,Freight_Conditioning_per_MT_USD,VAT_Conditioning_per_MT_USD,Other_Conditioning_per_MT_USD,Engg_Line_Tonnage_MT,Vendor_Line_Tonnage_MT,Material_Price_USD,BP_USD,Fab_USD,Freight_USD,Matl_Line_USD,BP_Line_USD,Fab_Line_USD,Freight_Line_USD,Year,Month,Quarters,Tank_Dia_m,Tank_Ht_m,Type_of_Tank
52,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,1,TK-001 TOP HEAD PLATES-7,49.3,3057,9041,SA537 CL2,240579-000-PS-SP-00001,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,49.3,3057,9041,1,940,57,0,56,0,0,0,0,0,0,74.87322227,74.87322227,940,57,0,56,70380.83,4267.77,0,4192.9,2020,Aug,Qtr3,16,0,Sphere
53,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,2,TK-001 TOP HEAD PLATES-6,49.3,3057,9031,SA537 CL2,240579-000-PS-SP-00001,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,49.3,3057,9031,2,940,57,0,56,0,0,0,0,0,0,149.5808141,149.5808141,940,57,0,56,140605.97,8526.11,0,8376.53,2020,Aug,Qtr3,16,0,Sphere
54,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,4,TK-001 TOP HEAD PLATES-5,49.3,2989,9686,SA537 CL2,240579-000-PS-SP-00001,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,49.3,2989,9686,4,936,57,0,56,0,0,0,0,0,0,313.7220087,313.7220087,936,57,0,56,293643.8,17882.15,0,17568.43,2020,Aug,Qtr3,16,0,Sphere
55,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,9,TK-001 EQUATOR PLATES-4P,50.3,2934,10431,SA537 CL2,240579-000-PS-SP-00001,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,50.3,2934,10431,9,976,57,0,56,0,0,0,0,0,0,761.3147537,761.3147537,976,57,0,56,743043.2,43394.94,0,42633.63,2020,Aug,Qtr3,16,0,Sphere
56,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,9,TK-001 EQUATOR PLATES-4,50.3,2934,10431,SA537 CL2,240579-000-PS-SP-00001,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,50.3,2934,10431,9,976,57,0,56,0,0,0,0,0,0,761.3147537,761.3147537,976,57,0,56,743043.2,43394.94,0,42633.63,2020,Aug,Qtr3,16,0,Sphere
57,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,4,TK-001 BOTTOM HEAD PLATES-3,50.8,2989,9687,SA537 CL2,240579-000-PS-SP-00001,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,50.8,2989,9687,4,976,57,0,56,0,0,0,0,0,0,323.3006778,323.3006778,976,57,0,56,315541.46,18428.14,0,18104.84,2020,Aug,Qtr3,16,0,Sphere
58,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,2,TK-001 BOTTOM HEAD PLATES-2,50.8,3057,9032,SA537 CL2,240579-000-PS-SP-00001,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,50.8,3057,9032,2,980,57,0,56,0,0,0,0,0,0,154.1490215,154.1490215,980,57,0,56,151066.04,8786.49,0,8632.35,2020,Aug,Qtr3,16,0,Sphere
59,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,1,TK-001 BOTTOM HEAD PLATES-1,50.8,3057,9042,SA537 CL2,240579-000-PS-SP-00001,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,50.8,3057,9042,1,980,57,0,56,0,0,0,0,0,0,77.1598457,77.1598457,980,57,0,56,75616.65,4398.11,0,4320.95,2020,Aug,Qtr3,16,0,Sphere
60,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,1,"TK-001 CLIPS PLATE (CLIPS, ETC.)",10,3048,12192,SA537 CL2,240579-000-PS-SP-00001,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,10,3048,12192,1,919,57,0,56,0,0,0,0,0,0,20.42008819,20.42008819,919,57,0,56,18766.06,1163.95,0,1143.52,2020,Aug,Qtr3,16,0,Sphere
61,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,3,TK-001 COLUMN STUBS-STUB1,8,2908,10439,SA537 CL2,240579-000-PS-SP-00001,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,8,2908,10439,3,986,57,0,56,0,0,0,0,0,0,40.03429991,40.03429991,986,57,0,56,39473.82,2281.96,0,2241.92,2020,Aug,Qtr3,16,0,Sphere
62,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,1,TK-001 COLUMN STUBS-STUB2,8,2908,7849,SA537 CL2,240579-000-PS-SP-00001,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,8,2908,7849,1,986,57,0,56,0,0,0,0,0,0,10.03382252,10.03382252,986,57,0,56,9893.35,571.93,0,561.89,2020,Aug,Qtr3,16,0,Sphere
63,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-001,16.00 m Dia Sphere (Propane),7,MT,9,TK-001 LOWER COLUMNS-LOWER1,8,1854,10439,A36,,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,8,1854,10439,9,673,57,0,56,0,0,0,0,0,0,76.5717937,76.5717937,673,57,0,56,51532.82,4364.59,0,4288.02,2020,Aug,Qtr3,16,0,Sphere
64,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-002,18.00 m Dia Sphere (Butane),9,MT,1,TK-002 TOP HEAD PLATES-8,29.6,3053,9061,SA537 CL2,240579-000-PS-SP-0002,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,29.6,3053,9061,1,899,57,0,56,0,0,0,0,0,0,57.85045938,57.85045938,899,57,0,56,52007.56,3297.48,0,3239.63,2020,Aug,Qtr3,18,0,Sphere
65,235527,240579,Precontract,Plate - Carbon Steel (Non-sour),240579-MR-01302A,240579-TK-002,18.00 m Dia Sphere (Butane),9,MT,2,TK-002 TOP HEAD PLATES-7,29.6,3053,9060,SA537 CL2,240579-000-PS-SP-0003,Hyundai,USD,1,8/28/20,South Korea,South Korea,CFR,Saudi Arabia,18,29.6,3053,9060,2,889,57,0,56,0,0,0,0,0,0,115.6881496,115.6881496,889,57,0,56,102846.77,6594.22,0,6478.54,2020,Aug,Qtr3,18,0,Sphere
66,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 m Ht AGDR,3,MT,5,Bot Rect,8.4,3000,6000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8.4,3000,6075,5,11010,2857.142857,0,756,0,0,0,0,2047.24,0,17.8038,18.0263475,824.97,214.08,0,56.65,14871.13,3859.12,0,1021.12,2017,Feb,Qtr1,36.8,20,AGDR
67,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 m Ht AGDR,3,MT,9,Bot Sketch,8.4,3000,12000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8.4,3000,12075,9,11010,2857.142857,1800,756,0,0,0,0,2299.24,0,64.09368,64.4942655,824.97,214.08,134.87,56.65,53205.6,13807.08,8698.46,3653.36,2017,Feb,Qtr1,36.8,20,AGDR
68,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 m Ht AGDR,3,MT,26,Windgirder,8,1558,4772,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8,1558,4847,26,11010,2857.142857,3375,756,0,0,0,0,2519.74,0,36.41850676,36.9908848,824.97,214.08,252.88,56.65,30516.23,7919.09,9354.43,2095.39,2017,Feb,Qtr1,36.8,20,AGDR
69,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,7,Ring #1,16.9,2862,11770,A36,MOD,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,16.9,2862,11845,7,10600,1575.433912,3650,756,0,0,0,0,2321.400748,0,62.56486176,62.96353335,794.25,118.05,273.49,56.65,50008.5,7432.56,17219.91,3566.64,2017,Feb,Qtr1,26.2,20,AGDR
70,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,7,Ring #2,14.6,2862,11770,A36,MOD,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,14.6,2862,11845,7,10395,1802.403204,3650,770,0,0,0,0,2326.436449,0,54.05011726,54.39453177,778.89,135.05,273.49,57.7,42367.09,7346.08,14876.37,3138.3,2017,Feb,Qtr1,26.2,20,AGDR
71,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,7,Ring #3,12.3,2858,11765,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,12.3,2858,11840,7,10437,2056.074766,3715,783,0,0,0,0,2378.750467,0,45.45241463,45.74216653,782.03,154.06,278.36,58.67,35771.84,7047.01,12732.82,2683.66,2017,Feb,Qtr1,26.2,20,AGDR
72,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,7,Ring #4,10.8,2856,11760,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,10.8,2856,11835,7,10698.77,2336.448598,3795,783,0,0,0,0,2465.850604,0,39.8645598,40.11879806,801.65,175.07,284.35,58.67,32161.08,7023.49,11407.98,2353.74,2017,Feb,Qtr1,26.2,20,AGDR
73,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,7,Ring #5,10.8,2856,11760,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,10.8,2856,11835,7,10698.77,2336.448598,3795,783,0,0,0,0,2465.850604,0,39.8645598,40.11879806,801.65,175.07,284.35,58.67,32161.08,7023.49,11407.98,2353.74,2017,Feb,Qtr1,26.2,20,AGDR
74,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,7,Ring #6,10.8,2856,11760,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,10.8,2856,11835,7,10698.77,2336.448598,3795,783,0,0,0,0,2465.850604,0,39.8645598,40.11879806,801.65,175.07,284.35,58.67,32161.08,7023.49,11407.98,2353.74,2017,Feb,Qtr1,26.2,20,AGDR
75,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,7,Ring #7,10.8,2856,11760,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,10.8,2856,11835,7,10698.77,2336.448598,3795,783,0,0,0,0,2465.850604,0,39.8645598,40.11879806,801.65,175.07,284.35,58.67,32161.08,7023.49,11407.98,2353.74,2017,Feb,Qtr1,26.2,20,AGDR
76,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,5,Annulars,8.4,2500,9000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8.4,2500,9075,5,11070,2857.142857,3150,756,0,0,0,0,2496.64,0,14.8365,14.9601375,829.46,214.08,236.03,56.65,12408.87,3202.7,3530.98,847.43,2017,Feb,Qtr1,26.2,20,AGDR
77,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,8,Bot Rect,8.4,3000,12000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8.4,3000,12075,8,11349,2857.142857,0,756,0,0,0,0,2094.7,0,37.98144,38.218824,850.37,214.08,0,56.65,32500.03,8181.97,0,2164.95,2017,Feb,Qtr1,26.2,20,AGDR
78,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,2,Bot Rect,8.4,3000,6000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8.4,3000,6075,2,11349,2857.142857,0,756,0,0,0,0,2094.7,0,4.74768,4.807026,850.37,214.08,0,56.65,4087.74,1029.1,0,272.3,2017,Feb,Qtr1,26.2,20,AGDR
79,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,2,Bot Rect,8.4,3000,3000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8.4,3000,3075,2,11349,2857.142857,0,756,0,0,0,0,2094.7,0,2.37384,2.433186,850.37,214.08,0,56.65,2069.1,520.9,0,137.83,2017,Feb,Qtr1,26.2,20,AGDR
80,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,5,Bot Sketch,8.4,3000,12000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8.4,3000,12075,5,11350,2857.142857,1800,756,0,0,0,0,2346.84,0,23.7384,23.886765,850.44,214.08,134.87,56.65,20314.31,5113.73,3221.65,1353.09,2017,Feb,Qtr1,26.2,20,AGDR
81,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-02001 Rev. B,26.200 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,2,MT,19,Windgirder,8,1603,4776,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8,1603,4851,19,11655,2857.142857,3375,756,0,0,0,0,2610.04,0,18.27010658,18.55701152,873.3,214.08,252.88,56.65,16205.75,3972.73,4692.79,1051.18,2017,Feb,Qtr1,26.2,20,AGDR
82,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,10,Ring #1,23.3,2868,11585,A36,MOD,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,23.3,2868,11660,10,10175,1188.251001,3375,743,0,0,0,0,2167.37514,0,60.77161291,61.16504156,762.4,89.03,252.88,55.67,46632.27,5445.78,15467.71,3405.19,2017,Feb,Qtr1,36.8,20,AGDR
83,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,10,Ring #2,20,2868,11585,A36,MOD,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,20,2868,11660,10,10175,1228.304406,3375,743,0,0,0,0,2172.982617,0,52.1644746,52.5021816,762.4,92.04,252.88,55.67,40027.7,4832.06,13277,2922.91,2017,Feb,Qtr1,36.8,20,AGDR
84,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,10,Ring #3,16.8,2862,11580,A36,MOD,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,16.8,2862,11655,10,10600,1495.327103,3650,743,0,0,0,0,2308.365794,0,43.70761685,43.99069727,794.25,112.04,273.49,55.67,34939.41,4928.85,12031.02,2449.05,2017,Feb,Qtr1,36.8,20,AGDR
85,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,10,Ring #4,13.6,2862,11580,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,13.6,2862,11655,10,10365,1935.914553,3715,783,0,0,0,0,2351.848037,0,35.3823565,35.61151684,776.64,145.06,278.36,58.67,27657.23,5165.66,9912.84,2089.3,2017,Feb,Qtr1,36.8,20,AGDR
86,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,10,Ring #5,12.2,2856,11575,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,12.2,2856,11650,10,10395,2056.074766,3715,783,0,0,0,0,2372.870467,0,31.65983814,31.86497748,778.89,154.06,278.36,58.67,24819.16,4909.1,8869.95,1869.5,2017,Feb,Qtr1,36.8,20,AGDR
87,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,10,Ring #6,12.2,2856,11575,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,12.2,2856,11650,10,10395,2056.074766,3715,783,0,0,0,0,2372.870467,0,31.65983814,31.86497748,778.89,154.06,278.36,58.67,24819.16,4909.1,8869.95,1869.5,2017,Feb,Qtr1,36.8,20,AGDR
88,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,10,Ring #7,12.2,2856,11575,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,12.2,2856,11650,10,10395,2056.074766,3715,783,0,0,0,0,2372.870467,0,31.65983814,31.86497748,778.89,154.06,278.36,58.67,24819.16,4909.1,8869.95,1869.5,2017,Feb,Qtr1,36.8,20,AGDR
89,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,7,Annulars,10,2500,9000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,10,2500,9075,7,10900,2510.013351,3150,783,0,0,0,0,2428.021869,0,12.36375,12.46678125,816.72,188.07,236.03,58.67,10181.92,2344.66,2942.48,731.42,2017,Feb,Qtr1,36.8,20,AGDR
90,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,18,Bot Rect,8.4,3000,12000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8.4,3000,12075,18,11010,2857.142857,0,756,0,0,0,0,2047.24,0,42.72912,42.996177,824.97,214.08,0,56.65,35470.4,9204.72,0,2435.57,2017,Feb,Qtr1,36.8,20,AGDR
91,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,5,Bot Rect,8.4,3000,6000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8.4,3000,6075,5,11010,2857.142857,0,756,0,0,0,0,2047.24,0,5.9346,6.0087825,824.97,214.08,0,56.65,4957.04,1286.37,0,340.37,2017,Feb,Qtr1,36.8,20,AGDR
92,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,9,Bot Sketch,8.4,3000,12000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8.4,3000,12075,9,11010,2857.142857,1800,756,0,0,0,0,2299.24,0,21.36456,21.4980885,824.97,214.08,134.87,56.65,17735.2,4602.36,2899.49,1217.79,2017,Feb,Qtr1,36.8,20,AGDR
93,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-01001 Rev. B,36.800 m Dia x 20.000 Ht AGDR w/ Aluminium IFR,1,MT,26,Windgirder,8,1558,4772,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8,1558,4847,26,11010,2857.142857,3375,756,0,0,0,0,2519.74,0,12.13950225,12.33029493,824.97,214.08,252.88,56.65,10172.08,2639.7,3118.14,698.46,2017,Feb,Qtr1,36.8,20,AGDR
94,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-04001 Rev. B,16.000 m Dia x 12.500 m Ht DRT,1,MT,5,Ring #1,7.2,2510,10065,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,7.2,2510,10140,5,11708,2870.493992,4631,770,0,0,0,0,2797.129159,0,7.13936619,7.19256564,877.27,215.08,347,57.7,6309.8,1547,2495.79,414.98,2017,Feb,Qtr1,16,12.5,DRT
95,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-04001 Rev. B,16.000 m Dia x 12.500 m Ht DRT,1,MT,5,Ring #2,7.2,2510,10065,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,7.2,2510,10140,5,11708,2870.493992,4631,770,0,0,0,0,2797.129159,0,7.13936619,7.19256564,877.27,215.08,347,57.7,6309.8,1547,2495.79,414.98,2017,Feb,Qtr1,16,12.5,DRT
96,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-04001 Rev. B,16.000 m Dia x 12.500 m Ht DRT,1,MT,5,Ring #3,7.2,2510,10065,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,7.2,2510,10140,5,11708,2870.493992,4631,770,0,0,0,0,2797.129159,0,7.13936619,7.19256564,877.27,215.08,347,57.7,6309.8,1547,2495.79,414.98,2017,Feb,Qtr1,16,12.5,DRT
97,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-04001 Rev. B,16.000 m Dia x 12.500 m Ht DRT,1,MT,5,Ring #4,7.2,2510,10065,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,7.2,2510,10140,5,11708,2870.493992,4631,770,0,0,0,0,2797.129159,0,7.13936619,7.19256564,877.27,215.08,347,57.7,6309.8,1547,2495.79,414.98,2017,Feb,Qtr1,16,12.5,DRT
98,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-04001 Rev. B,16.000 m Dia x 12.500 m Ht DRT,1,MT,5,Ring #5,7.2,2510,10065,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,7.2,2510,10140,5,11708,2870.493992,4631,770,0,0,0,0,2797.129159,0,7.13936619,7.19256564,877.27,215.08,347,57.7,6309.8,1547,2495.79,414.98,2017,Feb,Qtr1,16,12.5,DRT
99,179308,179308,Precontract,Plate - Carbon Steel (Non-sour),179308-MR-01302A,179308-000-SP-LS-04001 Rev. B,16.000 m Dia x 12.500 m Ht DRT,1,MT,3,Annulars,8.4,2500,9000,A36,179308-000-SP-SP-00001,Plate Solutions,ZAR,0.074928818,2/27/17,South Africa,South Africa,DDP,South Africa,24,8.4,2500,9075,3,11340,2857.142857,3150,756,0,0,0,0,2534.44,0,4.45095,4.48804125,849.69,214.08,236.03,56.65,3813.46,960.81,1059.29,254.23,2017,Feb,Qtr1,16,12.5,DRT
